导弹高度,导弹距离,导弹速度,导弹过载,导弹经度,导弹纬度,弹目距离,目标经度,目标纬度,目标高度,目标速度
4673.4431,5487.1921,632.7045,0.8912,2.0253,0.289,190498.9854,2.042,0.3142,24805.1697,680
4688.9931,5511.8589,634.6241,0.8877,2.0253,0.289,190448.8089,2.042,0.3142,24804.5031,680
4704.5933,5536.6221,636.5683,0.8841,2.0253,0.289,190398.5637,2.042,0.3141,24803.8366,680
4720.2447,5561.4829,638.5506,0.8803,2.0253,0.289,190348.2487,2.042,0.3141,24803.1703,680
4735.9482,5586.4427,640.5729,0.8765,2.0253,0.289,190297.8626,2.042,0.3141,24802.504,680
4751.7049,5611.5031,642.6361,0.8725,2.0253,0.289,190247.4038,2.042,0.3141,24801.8379,680
4767.5158,5636.6656,644.7409,0.8684,2.0253,0.289,190196.8709,2.042,0.3141,24801.1719,680
4783.3819,5661.9316,646.878,0.8643,2.0253,0.289,190146.2623,2.042,0.3141,24800.506,680
4799.3032,5687.3015,648.9985,0.86,2.0253,0.289,190095.578,2.0419,0.3141,24799.8403,680
4815.2793,5712.7741,651.0952,0.8557,2.0253,0.289,190044.8185,2.0419,0.3141,24799.1746,680
4831.3093,5738.3481,653.1473,0.8514,2.0253,0.289,189993.9851,2.0419,0.3141,24798.5091,680
4847.3915,5764.0211,655.1365,0.847,2.0253,0.289,189943.0798,2.0419,0.3141,24797.8436,680
4863.5244,5789.7904,657.0641,0.8427,2.0253,0.2891,189892.1049,2.0419,0.3141,24797.1783,680
4879.7064,5815.6538,658.938,0.8384,2.0253,0.2891,189841.0622,2.0419,0.3141,24796.5131,680
4895.936,5841.6088,660.7593,0.8341,2.0253,0.2891,189789.9539,2.0419,0.3141,24795.8481,680
4912.2121,5867.6536,662.5484,0.8298,2.0253,0.2891,189738.7814,2.0419,0.3141,24795.1831,680
4928.534,5893.7871,664.3233,0.8256,2.0253,0.2891,189687.5455,2.0419,0.3141,24794.5183,680
4944.9013,5920.0088,666.0844,0.8215,2.0253,0.2891,189636.2466,2.0419,0.3141,24793.8535,680
4961.3136,5946.3179,667.833,0.8173,2.0253,0.2891,189584.8852,2.0419,0.3141,24793.1889,680
4977.7705,5972.7137,669.5695,0.8133,2.0253,0.2891,189533.4618,2.0419,0.3141,24792.5244,680
4994.2715,5999.1957,671.2933,0.8092,2.0253,0.2891,189481.9767,2.0419,0.3141,24791.86,680
5010.8164,6025.7632,673.0041,0.8052,2.0253,0.2891,189430.4303,2.0419,0.3141,24791.1958,680
5027.4046,6052.4155,674.702,0.8012,2.0253,0.2891,189378.8232,2.0419,0.3141,24790.5316,680
5044.0359,6079.1519,676.3866,0.7972,2.0253,0.2891,189327.1558,2.0419,0.3141,24789.8676,680
5060.7096,6105.9718,678.0578,0.7932,2.0253,0.2891,189275.4284,2.0419,0.3141,24788.5399,680
5077.4255,6132.8746,679.7175,0.7893,2.0253,0.2891,189223.6417,2.0419,0.3141,24788.5399,680
5094.1833,6159.8595,681.3672,0.7854,2.0254,0.2891,189171.7958,2.0419,0.3141,24787.8762,680
5110.9824,6186.9262,683.0087,0.7816,2.0254,0.2891,189119.8912,2.0419,0.3141,24787.2126,680
5127.8229,6214.0744,684.6513,0.7777,2.0254,0.2891,189067.9279,2.0419,0.3141,24786.5491,680
5144.7047,6241.3039,686.2963,0.7739,2.0254,0.2891,189015.9059,2.0419,0.314,24785.8858,680
5161.6278,6268.6148,687.9442,0.77,2.0254,0.2891,188963.8249,2.0419,0.314,24785.2226,680
5178.5922,6296.0071,689.5954,0.7662,2.0254,0.2891,188911.685,2.0419,0.314,24784.5595,680
5195.5979,6323.4807,691.2493,0.7624,2.0254,0.2891,188859.4859,2.0419,0.314,24783.8965,680
5212.6448,6351.0356,692.9033,0.7586,2.0254,0.2891,188807.2275,2.0419,0.314,24783.2336,680
5229.7329,6378.6716,694.5569,0.7548,2.0254,0.2891,188754.9099,2.0419,0.314,24782.5709,680
5246.862,6406.3886,696.2091,0.751,2.0254,0.2891,188702.5331,2.0419,0.314,24781.2457,680
5264.0321,6434.1863,697.859,0.7471,2.0254,0.2891,188650.0971,2.0419,0.314,24781.2457,680
5281.2431,6462.0646,699.5072,0.7433,2.0254,0.2891,188597.6019,2.0419,0.314,24780.5833,680
5298.4948,6490.0232,701.156,0.7395,2.0254,0.2891,188545.0476,2.0419,0.314,24779.921,680
5315.7871,6518.0622,702.8059,0.7357,2.0254,0.2891,188492.4341,2.0419,0.314,24779.2588,680
5333.1201,6546.1815,704.4632,0.7319,2.0254,0.2891,188439.7612,2.0419,0.314,24778.5967,680
5350.4941,6574.3814,706.1337,0.7281,2.0254,0.2891,188387.0286,2.0419,0.314,24777.9348,680
5367.9092,6602.6624,707.8174,0.7243,2.0254,0.2891,188334.2357,2.0419,0.314,24777.273,680
5385.3657,6631.0249,709.5153,0.7204,2.0254,0.2891,188281.3821,2.0419,0.314,24776.6113,680
5402.864,6659.4694,711.2277,0.7165,2.0254,0.2892,188228.467,2.0419,0.314,24775.9497,680
5420.4043,6687.9963,712.9571,0.7127,2.0254,0.2892,188175.4901,2.0419,0.314,24775.2882,680
5437.9871,6716.6064,714.7062,0.7088,2.0254,0.2892,188122.4506,2.0419,0.314,24774.6268,680
5455.6127,6745.3002,716.4754,0.7048,2.0254,0.2892,188069.3478,2.0419,0.314,24773.9656,680
5473.2817,6774.0786,718.2684,0.7009,2.0254,0.2892,188016.1808,2.0419,0.314,24773.3044,680
5490.9945,6802.9425,720.0856,0.6969,2.0254,0.2892,187962.9487,2.0419,0.314,24772.6434,680
5508.7518,6831.8927,721.9275,0.6928,2.0254,0.2892,187909.6507,2.0418,0.314,24771.9825,680
5526.554,6860.9301,723.7947,0.6887,2.0254,0.2892,187856.2859,2.0418,0.314,24771.3217,680
5544.4019,6890.0557,725.6874,0.6846,2.0254,0.2892,187802.8532,2.0418,0.314,24770.661,680
5562.2958,6919.2704,727.6081,0.6804,2.0254,0.2892,187749.3517,2.0418,0.314,24770.0005,680
5580.2365,6948.5754,729.5569,0.6762,2.0254,0.2892,187695.7804,2.0418,0.314,24769.34,680
5598.2247,6977.9716,731.5343,0.6719,2.0254,0.2892,187642.1381,2.0418,0.314,24768.6797,680
5616.2609,7007.4601,733.5405,0.6676,2.0254,0.2892,187588.424,2.0418,0.314,24768.0195,680
5634.3457,7037.0419,735.5742,0.6632,2.0254,0.2892,187534.6368,2.0418,0.3139,24767.3594,680
5652.4798,7066.7181,737.6281,0.6587,2.0254,0.2892,187480.7757,2.0418,0.3139,24766.6994,680
5670.6636,7096.4892,739.7012,0.6542,2.0254,0.2892,187426.8401,2.0418,0.3139,24766.0396,680
5688.8973,7126.3558,741.7901,0.6496,2.0254,0.2892,187372.8291,2.0418,0.3139,24764.7202,680
5707.1812,7156.3186,743.8919,0.645,2.0254,0.2892,187318.7423,2.0418,0.3139,24764.7202,680
5725.5156,7186.3778,746.0069,0.6404,2.0254,0.2892,187264.5792,2.0418,0.3139,24763.4013,680
5743.9007,7216.534,748.1362,0.6357,2.0254,0.2892,187210.3393,2.0418,0.3139,24763.4013,680
5762.3369,7246.7876,750.2802,0.6309,2.0254,0.2892,187156.022,2.0418,0.3139,24762.742,680
5780.8244,7277.1394,752.4436,0.6261,2.0254,0.2892,187101.6266,2.0418,0.3139,24762.0829,680
5799.3636,7307.5899,754.6303,0.6213,2.0254,0.2892,187047.1525,2.0418,0.3139,24761.4238,680
5817.9552,7338.1402,756.8407,0.6164,2.0254,0.2892,186992.5986,2.0418,0.3139,24760.7649,680
5836.5995,7368.7912,759.0759,0.6115,2.0254,0.2892,186937.9641,2.0418,0.3139,24760.1061,680
5855.2972,7399.5437,761.3361,0.6065,2.0254,0.2892,186883.2481,2.0418,0.3139,24759.4474,680
5874.0487,7430.3986,763.6207,0.6014,2.0254,0.2892,186828.4496,2.0418,0.3139,24758.7888,680
5892.8545,7461.357,765.9292,0.5963,2.0254,0.2892,186773.5677,2.0418,0.3139,24758.1303,680
5911.7152,7492.4197,768.2616,0.5912,2.0255,0.2892,186718.6015,2.0418,0.3139,24757.472,680
5930.6313,7523.5875,770.6174,0.586,2.0255,0.2892,186663.5503,2.0418,0.3139,24756.8137,680
5949.6031,7554.8613,772.9968,0.5807,2.0255,0.2893,186608.4129,2.0418,0.3139,24756.1556,680
5968.6313,7586.2421,775.3981,0.5754,2.0255,0.2893,186553.1887,2.0418,0.3139,24755.4976,680
5987.7161,7617.7305,777.82,0.57,2.0255,0.2893,186497.8768,2.0418,0.3139,24754.8397,680
6006.8579,7649.3273,780.2614,0.5646,2.0255,0.2893,186442.4764,2.0418,0.3139,24754.1819,680
6026.0571,7681.0331,782.7179,0.5591,2.0255,0.2893,186386.9868,2.0418,0.3139,24753.5243,680
6045.3138,7712.8485,785.1888,0.5536,2.0255,0.2893,186331.4075,2.0418,0.3139,24752.8667,680
6064.6283,7744.7738,787.6735,0.548,2.0255,0.2893,186275.738,2.0418,0.3139,24752.2093,680
6084.0009,7776.8097,790.1715,0.5424,2.0255,0.2893,186219.9776,2.0418,0.3139,24751.552,680
6103.4317,7808.9565,792.6858,0.5367,2.0255,0.2893,186164.1259,2.0418,0.3139,24750.8948,680
6122.9212,7841.215,795.2147,0.531,2.0255,0.2893,186108.1823,2.0418,0.3139,24750.2377,680
6142.4694,7873.5856,797.7582,0.5252,2.0255,0.2893,186052.1462,2.0418,0.3138,24749.5808,680
6162.0767,7906.0688,800.3166,0.5194,2.0255,0.2893,185996.017,2.0418,0.3138,24748.9239,680
6181.7433,7938.6652,802.89,0.5136,2.0255,0.2893,185939.7941,2.0418,0.3138,24747.6106,680
6201.4695,7971.3753,805.4781,0.5077,2.0255,0.2893,185883.477,2.0418,0.3138,24747.6106,680
6221.2554,8004.1996,808.0788,0.5017,2.0255,0.2893,185827.0651,2.0418,0.3138,24746.9541,680
6241.1013,8037.1385,810.6919,0.4957,2.0255,0.2893,185770.558,2.0418,0.3138,24746.2977,680
6261.0073,8070.1925,813.3157,0.4897,2.0255,0.2893,185713.9551,2.0418,0.3138,24745.6414,680
6280.9736,8103.3618,815.9489,0.4836,2.0255,0.2893,185657.2562,2.0418,0.3138,24744.9853,680
6301.0002,8136.6469,818.5914,0.4775,2.0255,0.2893,185600.4607,2.0418,0.3138,24744.3293,680
6321.0873,8170.0478,821.242,0.4714,2.0255,0.2893,185543.5684,2.0417,0.3138,24743.6733,680
6341.2349,8203.5651,823.9007,0.4652,2.0255,0.2893,185486.579,2.0417,0.3138,24743.0175,680
6361.443,8237.1987,826.5649,0.459,2.0255,0.2893,185429.492,2.0417,0.3138,24742.3619,680
6381.7116,8270.9489,829.2324,0.4528,2.0255,0.2893,185372.3074,2.0417,0.3138,24741.7063,680
6402.0407,8304.8157,831.903,0.4465,2.0255,0.2893,185315.025,2.0417,0.3138,24741.0508,680
6422.4302,8338.7991,834.576,0.4402,2.0255,0.2893,185257.6446,2.0417,0.3138,24740.3955,680
6442.88,8372.8991,837.2512,0.4339,2.0255,0.2893,185200.1661,2.0417,0.3138,24739.7403,680
6463.39,8407.1158,839.9255,0.4275,2.0255,0.2893,185142.5895,2.0417,0.3138,24739.0852,680
6483.96,8441.449,842.5961,0.4212,2.0255,0.2894,185084.9148,2.0417,0.3138,24738.4302,680
6504.5897,8475.8983,845.2625,0.4148,2.0255,0.2894,185027.142,2.0417,0.3138,24737.7753,680
6525.279,8510.4636,847.9222,0.4084,2.0255,0.2894,184969.2714,2.0417,0.3138,24737.1205,680
6546.0274,8545.1444,850.5748,0.402,2.0255,0.2894,184911.3031,2.0417,0.3138,24736.4659,680
6566.8346,8579.9405,853.2223,0.3956,2.0255,0.2894,184853.2374,2.0417,0.3138,24735.8114,680
6587.7005,8614.8515,855.8663,0.3892,2.0255,0.2894,184795.0743,2.0417,0.3138,24735.157,680
6608.6248,8649.8773,858.508,0.3828,2.0255,0.2894,184736.8139,2.0417,0.3138,24734.5027,680
6629.6074,8685.0179,861.1534,0.3763,2.0255,0.2894,184678.4562,2.0417,0.3138,24733.8485,680
6650.6482,8720.2733,863.8036,0.3699,2.0255,0.2894,184620.0009,2.0417,0.3138,24733.1944,680
6671.7472,8755.6436,866.4594,0.3635,2.0255,0.2894,184561.4478,2.0417,0.3138,24732.5405,680
6692.9045,8791.1292,869.1216,0.357,2.0255,0.2894,184502.7967,2.0417,0.3138,24731.8867,680
6714.12,8826.7301,871.7906,0.3506,2.0256,0.2894,184444.0472,2.0417,0.3137,24731.2329,680
6735.3938,8862.4466,874.468,0.3441,2.0256,0.2894,184385.1991,2.0417,0.3137,24730.5793,680
6756.7259,8898.2789,877.1541,0.3376,2.0256,0.2894,184326.252,2.0417,0.3137,24729.9259,680
6778.1165,8934.2275,879.8494,0.3311,2.0256,0.2894,184267.2055,2.0417,0.3137,24729.2725,680
6799.5656,8970.2926,882.5542,0.3245,2.0256,0.2894,184208.0592,2.0417,0.3137,24728.6192,680
6821.0733,9006.4744,885.2684,0.3179,2.0256,0.2894,184148.8128,2.0417,0.3137,24727.9661,680
6842.6397,9042.7734,887.99,0.3113,2.0256,0.2894,184089.4659,2.0417,0.3137,24727.3131,680
6864.2648,9079.1897,890.7189,0.3047,2.0256,0.2894,184030.0181,2.0417,0.3137,24726.6602,680
6885.9485,9115.7235,893.4537,0.2981,2.0256,0.2894,183970.4693,2.0417,0.3137,24726.0074,680
6907.6909,9152.375,896.193,0.2914,2.0256,0.2894,183910.8191,2.0417,0.3137,24725.3547,680
6929.492,9189.1442,898.9369,0.2847,2.0256,0.2894,183851.0674,2.0417,0.3137,24724.7022,680
6951.3517,9226.0314,901.6854,0.278,2.0256,0.2894,183791.2139,2.0417,0.3137,24724.0497,680
6973.2699,9263.0366,904.4384,0.2712,2.0256,0.2894,183731.2585,2.0417,0.3137,24723.3974,680
6995.2466,9300.1599,907.1971,0.2644,2.0256,0.2894,183671.2009,2.0417,0.3137,24722.7452,680
7017.2819,9337.4016,909.9624,0.2577,2.0256,0.2895,183611.0408,2.0417,0.3137,24722.0931,680
7039.3756,9374.7618,912.7344,0.2508,2.0256,0.2895,183550.778,2.0417,0.3137,24721.4411,680
7061.5279,9412.2409,915.5136,0.244,2.0256,0.2895,183490.4121,2.0417,0.3137,24720.7893,680
7083.7388,9449.8389,918.2999,0.2371,2.0256,0.2895,183429.9429,2.0417,0.3137,24720.1375,680
7106.0082,9487.5561,921.0907,0.2302,2.0256,0.2895,183369.37,2.0417,0.3137,24719.4859,680
7128.3361,9525.3925,923.8834,0.2233,2.0256,0.2895,183308.6934,2.0417,0.3137,24718.8344,680
7150.7223,9563.3482,926.6777,0.2164,2.0256,0.2895,183247.9129,2.0417,0.3137,24718.183,680
7173.1668,9601.423,929.4709,0.2094,2.0256,0.2895,183187.0284,2.0417,0.3137,24717.5317,680
7195.6692,9639.6169,932.2626,0.2025,2.0256,0.2895,183126.04,2.0417,0.3137,24716.8806,680
7218.2294,9677.9298,935.053,0.1955,2.0256,0.2895,183064.9476,2.0416,0.3137,24716.2295,680
7240.8472,9716.3614,937.8424,0.1885,2.0256,0.2895,183003.7513,2.0416,0.3137,24715.5786,680
7263.5224,9754.9118,940.6311,0.1815,2.0256,0.2895,182942.451,2.0416,0.3137,24714.9278,680
7286.255,9793.5808,943.4205,0.1745,2.0256,0.2895,182881.0468,2.0416,0.3137,24714.2771,680
7309.0446,9832.3684,946.2109,0.1674,2.0256,0.2895,182819.5384,2.0416,0.3136,24713.6265,680
7331.8912,9871.2747,949.0027,0.1604,2.0256,0.2895,182757.9259,2.0416,0.3136,24712.976,680
7354.7946,9910.2995,951.7963,0.1533,2.0256,0.2895,182696.2091,2.0416,0.3136,24712.3257,680
7377.7548,9949.4429,954.592,0.1463,2.0256,0.2895,182634.3878,2.0416,0.3136,24711.6754,680
7400.7717,9988.705,957.3919,0.1392,2.0256,0.2895,182572.4621,2.0416,0.3136,24711.0253,680
7423.8451,10028.0859,960.1963,0.1321,2.0256,0.2895,182510.4315,2.0416,0.3136,24710.3753,680
7446.9751,10067.5857,963.0057,0.125,2.0256,0.2895,182448.2959,2.0416,0.3136,24709.7254,680
7470.1616,10107.2046,965.8209,0.1179,2.0256,0.2895,182386.0551,2.0416,0.3136,24709.0757,680
7493.4045,10146.9427,968.6413,0.1108,2.0257,0.2895,182323.7088,2.0416,0.3136,24708.426,680
7516.7038,10186.8001,971.4641,0.1036,2.0257,0.2895,182261.2569,2.0416,0.3136,24707.7765,680
7540.0594,10226.7769,974.289,0.0965,2.0257,0.2895,182198.6991,2.0416,0.3136,24707.127,680
7563.4711,10266.8731,977.1133,0.0893,2.0257,0.2896,182136.0354,2.0416,0.3136,24706.4777,680
7586.9387,10307.0883,979.9347,0.0822,2.0257,0.2896,182073.2658,2.0416,0.3136,24705.8285,680
7610.462,10347.4226,982.7533,0.075,2.0257,0.2896,182010.3904,2.0416,0.3136,24705.1795,680
7634.0407,10387.8757,985.5684,0.0678,2.0257,0.2896,181947.4093,2.0416,0.3136,24704.5305,680
7657.6745,10428.4474,988.3802,0.0607,2.0257,0.2896,181884.3225,2.0416,0.3136,24703.8817,680
7681.3633,10469.1375,991.1897,0.0536,2.0257,0.2896,181821.13,2.0416,0.3136,24703.2329,680
7705.1068,10509.9459,993.9983,0.0465,2.0257,0.2896,181757.832,2.0416,0.3136,24702.5843,680
7728.905,10550.8725,996.8059,0.0395,2.0257,0.2896,181694.4284,2.0416,0.3136,24701.9358,680
7752.7576,10591.9172,999.6133,0.0326,2.0257,0.2896,181630.9192,2.0416,0.3136,24701.2874,680
7776.6645,10633.0801,1002.4204,0.0259,2.0257,0.2896,181567.3043,2.0416,0.3136,24700.6392,680
7800.6255,10674.3608,1005.2267,0.0197,2.0257,0.2896,181503.5838,2.0416,0.3136,24699.991,680
7824.6403,10715.7595,1008.0312,0.0145,2.0257,0.2896,181439.7575,2.0416,0.3136,24699.343,680
7848.7087,10757.2758,1010.8332,0.0118,2.0257,0.2896,181375.8256,2.0416,0.3136,24698.6951,680
7872.8305,10798.9096,1013.6299,0.0132,2.0257,0.2896,181311.7881,2.0416,0.3136,24698.0473,680
7897.0052,10840.6605,1016.417,0.0179,2.0257,0.2896,181247.6452,2.0416,0.3136,24696.752,680
7921.2324,10882.5279,1019.1845,0.0239,2.0257,0.2896,181183.3975,2.0416,0.3136,24696.752,680
7945.5114,10924.5107,1021.9326,0.0305,2.0257,0.2896,181119.0455,2.0416,0.3136,24696.1046,680
7969.842,10966.6091,1024.7108,0.0373,2.0257,0.2896,181054.5892,2.0416,0.3135,24695.4572,680
7994.2246,11008.824,1027.4925,0.0443,2.0257,0.2896,180990.0276,2.0416,0.3135,24694.81,680
8018.6585,11051.1543,1030.2301,0.0514,2.0257,0.2896,180925.3614,2.0416,0.3135,24694.1629,680
8043.1427,11093.5989,1032.9695,0.0585,2.0257,0.2896,180860.5917,2.0416,0.3135,24693.5159,680
8067.6775,11136.1582,1035.7239,0.0657,2.0257,0.2897,180795.7178,2.0416,0.3135,24692.869,680
8092.2628,11178.8326,1038.4829,0.0728,2.0257,0.2897,180730.7393,2.0416,0.3135,24692.2223,680
8116.8986,11221.6223,1041.2485,0.08,2.0257,0.2897,180665.656,2.0416,0.3135,24691.5756,680
8141.5848,11264.5273,1044.0198,0.0872,2.0257,0.2897,180600.4677,2.0416,0.3135,24690.9291,680
8166.3215,11307.5479,1046.7959,0.0945,2.0257,0.2897,180535.1741,2.0416,0.3135,24690.2827,680
8191.1085,11350.6841,1049.5765,0.1017,2.0257,0.2897,180469.7749,2.0416,0.3135,24689.6364,680
8215.9457,11393.9362,1052.3615,0.109,2.0257,0.2897,180404.2699,2.0416,0.3135,24688.9902,680
8240.833,11437.3042,1055.1494,0.1163,2.0257,0.2897,180338.659,2.0415,0.3135,24688.3442,680
8265.7704,11480.7881,1057.94,0.1236,2.0258,0.2897,180272.942,2.0415,0.3135,24687.6982,680
8290.7576,11524.388,1060.7335,0.131,2.0258,0.2897,180207.1188,2.0415,0.3135,24687.0524,680
8315.7947,11568.1039,1063.5298,0.1383,2.0258,0.2897,180141.1891,2.0415,0.3135,24686.4067,680
8340.8807,11611.9349,1066.1888,0.1457,2.0258,0.2897,180075.1538,2.0415,0.3135,24685.7611,680
8366.0035,11655.8596,1067.9628,0.1527,2.0258,0.2897,180009.0318,2.0415,0.3135,24685.1156,680
8391.1399,11699.8376,1068.7421,0.1591,2.0258,0.2897,179942.8588,2.0415,0.3135,24684.4702,680
8416.2706,11743.8355,1069.0565,0.1645,2.0258,0.2897,179876.6644,2.0415,0.3135,24683.825,680
8441.3922,11787.8471,1069.3739,0.1691,2.0258,0.2897,179810.4541,2.0415,0.3135,24683.1799,680
8466.5046,11831.8725,1069.6944,0.1729,2.0258,0.2897,179744.2277,2.0415,0.3135,24682.5348,680
8491.6078,11875.9117,1070.0178,0.1761,2.0258,0.2897,179677.9852,2.0415,0.3135,24681.8899,680
8516.7019,11919.9648,1070.3443,0.1788,2.0258,0.2897,179611.7263,2.0415,0.3135,24681.2452,680
8541.7867,11964.0318,1070.6737,0.1811,2.0258,0.2897,179545.4509,2.0415,0.3135,24680.6005,680
8566.8624,12008.1128,1071.0062,0.1831,2.0258,0.2897,179479.1589,2.0415,0.3135,24679.9559,680
8591.9287,12052.2079,1071.3417,0.1849,2.0258,0.2898,179412.8502,2.0415,0.3135,24679.3115,680
8616.9858,12096.317,1071.6802,0.1864,2.0258,0.2898,179346.5246,2.0415,0.3135,24678.6672,680
8642.0336,12140.4403,1072.0217,0.1877,2.0258,0.2898,179280.1819,2.0415,0.3135,24678.023,680
8667.0722,12184.5778,1072.3662,0.1889,2.0258,0.2898,179213.8221,2.0415,0.3134,24676.7349,680
8692.1016,12228.7296,1072.7137,0.19,2.0258,0.2898,179147.4451,2.0415,0.3134,24676.7349,680
8717.1217,12272.8958,1073.0642,0.1909,2.0258,0.2898,179081.0506,2.0415,0.3134,24676.091,680
8742.1326,12317.0764,1073.4177,0.1918,2.0258,0.2898,179014.6386,2.0415,0.3134,24675.4473,680
8767.1343,12361.2715,1073.7742,0.1926,2.0258,0.2898,178948.209,2.0415,0.3134,24674.8037,680
8792.1269,12405.4812,1074.1337,0.1934,2.0258,0.2898,178881.7616,2.0415,0.3134,24674.1602,680
8817.1103,12449.7056,1074.4962,0.1941,2.0258,0.2898,178815.2963,2.0415,0.3134,24673.5168,680
8842.0847,12493.9447,1074.8617,0.1948,2.0258,0.2898,178748.813,2.0415,0.3134,24672.8735,680
8867.05,12538.1986,1075.2301,0.1955,2.0258,0.2898,178682.3116,2.0415,0.3134,24671.5873,680
8892.0062,12582.4675,1075.6015,0.1962,2.0258,0.2898,178615.7919,2.0415,0.3134,24670.9443,680
8916.9535,12626.7513,1075.9759,0.1968,2.0258,0.2898,178549.2539,2.0415,0.3134,24670.3015,680
8941.8918,12671.0503,1076.3533,0.1974,2.0258,0.2898,178482.6975,2.0415,0.3134,24669.6588,680
8966.8212,12715.3643,1076.7336,0.198,2.0258,0.2898,178416.1224,2.0415,0.3134,24669.6588,680
8991.7417,12759.6937,1077.1169,0.1986,2.0258,0.2898,178349.5287,2.0415,0.3134,24669.0163,680
9016.6534,12804.0383,1077.5031,0.1993,2.0258,0.2898,178282.9162,2.0415,0.3134,24668.3738,680
9041.5563,12848.3984,1077.8923,0.1999,2.0259,0.2898,178216.2847,2.0415,0.3134,24667.7314,680
9066.4505,12892.7739,1078.2844,0.2005,2.0259,0.2898,178149.6343,2.0415,0.3134,24667.0892,680
9091.3359,12937.1651,1078.6795,0.2011,2.0259,0.2899,178082.9647,2.0415,0.3134,24666.4471,680
9116.2127,12981.5719,1079.0775,0.2017,2.0259,0.2899,178016.2758,2.0415,0.3134,24665.8051,680
9141.0809,13025.9945,1079.4785,0.2023,2.0259,0.2899,177949.5676,2.0415,0.3134,24665.1632,680
9165.9405,13070.433,1079.8824,0.2029,2.0259,0.2899,177882.8399,2.0415,0.3134,24664.5214,680
9190.7915,13114.8874,1080.2892,0.2035,2.0259,0.2899,177816.0926,2.0415,0.3134,24663.8798,680
9215.634,13159.3578,1080.6989,0.2042,2.0259,0.2899,177749.3257,2.0415,0.3134,24663.2382,680
9240.4681,13203.8443,1081.1116,0.2048,2.0259,0.2899,177682.5389,2.0415,0.3134,24662.5968,680
9265.2938,13248.347,1081.5272,0.2054,2.0259,0.2899,177615.7322,2.0415,0.3134,24661.9555,680
9290.111,13292.8661,1081.9456,0.2061,2.0259,0.2899,177548.9055,2.0415,0.3134,24661.3143,680
9314.92,13337.4015,1082.367,0.2067,2.0259,0.2899,177482.0587,2.0414,0.3134,24660.6732,680
9339.7206,13381.9534,1082.7914,0.2074,2.0259,0.2899,177415.1916,2.0414,0.3133,24660.0323,680
9364.513,13426.5219,1083.2186,0.208,2.0259,0.2899,177348.3042,2.0414,0.3133,24659.3914,680
9389.2972,13471.107,1083.6487,0.2087,2.0259,0.2899,177281.3963,2.0414,0.3133,24658.7507,680
9414.0733,13515.7088,1084.0817,0.2094,2.0259,0.2899,177214.4678,2.0414,0.3133,24658.1101,680
9438.8412,13560.3275,1084.5176,0.2101,2.0259,0.2899,177147.5187,2.0414,0.3133,24657.4696,680
9463.601,13604.9631,1084.9563,0.2108,2.0259,0.2899,177080.5487,2.0414,0.3133,24656.8292,680
9488.3527,13649.6158,1085.398,0.2114,2.0259,0.2899,177013.5579,2.0414,0.3133,24656.1889,680
9513.0965,13694.2855,1085.8426,0.2122,2.0259,0.2899,176946.5461,2.0414,0.3133,24655.5488,680
9537.8322,13738.9725,1086.29,0.2129,2.0259,0.2899,176879.5131,2.0414,0.3133,24654.9088,680
9562.5601,13783.6767,1086.7403,0.2136,2.0259,0.2899,176812.4589,2.0414,0.3133,24654.2689,680
9587.28,13828.3983,1087.1934,0.2143,2.0259,0.29,176745.3834,2.0414,0.3133,24653.6291,680
9611.9921,13873.1374,1087.6494,0.215,2.0259,0.29,176678.2864,2.0414,0.3133,24652.9894,680
9636.6963,13917.894,1088.1082,0.2158,2.0259,0.29,176611.1679,2.0414,0.3133,24652.3498,680
9661.3928,13962.6683,1088.5699,0.2165,2.0259,0.29,176544.0278,2.0414,0.3133,24651.7104,680
9686.0815,14007.4603,1089.0343,0.2173,2.0259,0.29,176476.8658,2.0414,0.3133,24651.071,680
9710.7625,14052.2702,1089.5016,0.218,2.0259,0.29,176409.682,2.0414,0.3133,24650.4318,680
9735.4359,14097.0979,1089.9717,0.2188,2.0259,0.29,176342.4762,2.0414,0.3133,24649.7927,680
9760.1016,14141.9437,1090.4445,0.2196,2.026,0.29,176275.2484,2.0414,0.3133,24649.1537,680
9784.7596,14186.8076,1090.9202,0.2204,2.026,0.29,176207.9983,2.0414,0.3133,24648.5148,680
9809.4102,14231.6896,1091.3987,0.2211,2.026,0.29,176140.726,2.0414,0.3133,24647.8761,680
9834.0531,14276.59,1091.88,0.2219,2.026,0.29,176073.4312,2.0414,0.3133,24647.2374,680
9858.6886,14321.5087,1092.364,0.2227,2.026,0.29,176006.114,2.0414,0.3133,24645.9605,680
9883.3166,14366.4459,1092.8509,0.2235,2.026,0.29,175938.7741,2.0414,0.3133,24645.9605,680
9907.9372,14411.4016,1093.3405,0.2244,2.026,0.29,175871.4115,2.0414,0.3133,24645.3222,680
9932.5503,14456.3759,1093.8329,0.2252,2.026,0.29,175804.0261,2.0414,0.3133,24644.684,680
9957.1561,14501.369,1094.3281,0.226,2.026,0.29,175736.6177,2.0414,0.3133,24644.046,680
9981.7546,14546.3809,1094.8261,0.2268,2.026,0.29,175669.1863,2.0414,0.3133,24643.408,680
10006.3458,14591.4117,1095.3268,0.2277,2.026,0.29,175601.7318,2.0414,0.3132,24642.1325,680
10030.9296,14636.4615,1095.8303,0.2285,2.026,0.29,175534.254,2.0414,0.3132,24642.1325,680
