,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
217,第三期下,6723259407696111866,,0,我是导演我任性这个节目真好看呐,43,17
218,第三期下,6723297819248573205,,0,孙千,41,0
219,第三期下,6723394610740607987,Ai🎀 婷婷,0,郭敬明好可爱,40,3
220,第三期下,6723401212616700264,Liana,0,尔冬升很暖，给曹俊微信，哈哈,43,8
221,第三期下,6723414984204201269,,5, 曹骏加油(ง •̀_•́)ง,44,7
222,第三期下,6723465861504971139,晴天star,0,胡杏儿可爱的,40,1
223,第三期下,6723485599464408290,,0,真特么黑，就因为我曹俊没关系吗,43,1
224,第三期下,6723451771348858642,,2,我也喜欢郭敬明,43,0
225,第三期下,6723443757627752357,,0, 曹骏好演员,44,9
226,第三期下,6723427148917570603,温柔以待、,0,看的好过瘾啊，，，喜欢每位导演的点评,40,2
227,第三期下,6723544239013604550,Kawhi,0, 郭敬明这头像都不像他,44,4
228,第三期下,6723563232360414119,诚,0,曹骏曹骏曹骏你的电视剧很好看,43,0
229,第三期下,6723592580601756315,,0,曹骏不争不抢的感觉，还很谦卑,42,9
230,第三期下,6723598799726999142,,0,曹俊加油！,43,1
231,第三期下,6723284568461479725,Psyche,0,这一季最大的优点就是把李少红换成了尔冬升[圈粉6],40,0
232,第三期下,6723607744189315860,,0, 曹骏挺棒的,41,5
233,第三期下,6723623550000330876,对你真心纯属浪费,0,千千好难等,42,3
234,第三期下,6723636840214590707,尊园云安阳光城一组陈海孝,0,那个孙千好像全智贤😂😂😂,42,4
235,第三期下,6723662093263319727,郑少峰,0,曹俊我觉得真的可以,40,0
236,第三期下,6723627384474975444,,0,两期半了，没一个真正好的片段,43,1
237,第三期下,6723280706938019593,,0,小婆娘，你在吗？,44,0
238,第三期下,6723276218114223413,,0,嘻嘻嘻好好看呀,42,0
239,第三期下,6723751963834646099,冷雪,0,希望曹骏能再次火起来！,41,1
240,第三期下,6723270742261567885,,0, 啊，我的沉香啊，希望你越来越好。,41,7
241,第三期下,6723768556015091686,,0,哇感人我还以为要等下周,42,0
242,第三期下,6723823709715986855,ॐॐ,0, 喜欢曹骏,41,2
243,第三期下,6723846229240331505,,0, 曹俊不错啊,41,4
244,第三期下,6723255997617605563,梁噜噜,2,还是尔冬升导演不错，直接给他一张微信,44,1
245,第三期下,6723234287047963820,渡.ㅤㅤ,0,曹俊加油,41,1
246,第三期下,6723988759064846479,瞎晃荡的菜包,0, 有尔导的微信还要什么S,44,1
247,第三期下,6724297633059817339,李小敏,0,实在心疼曹骏,44,0
248,第三期下,6724302508240943571,🏰🎡～Yoga～🎠🎢,0, 支持曹骏，我的童年偶像，希望你越来越好,44,0
249,第三期下,6723235820608135670,🐠 52Hz 🐠,1,标题不好,47,6
250,第三期下,6723238629025713299,,6,爆米花 : 曹骏加油 ,45,21
251,第三期下,6723251531815597685,k.,2,曹骏好像中餐厅的小林哥。。。。,49,17
252,第三期下,6723254543549179462,SethMakayla,1,我要磕李成儒和小四,48,20
253,第三期下,6723254881156792433,,0,李诚儒老师有难言之隐，支持他……,48,17
254,第三期下,6723257377409712478,,0,胡杏儿是不是冠军啊 推广这么多,47,9
255,第三期下,6723244716591348549,思恋柠檬ing,6,玛德  胡杏儿一个香港人普通话说的比我还标准,46,11
256,第三期下,6723457182084906985,稍息-大力,0,尔导看人准 看得清曹骏,47,0
257,第三期下,6723468909791914031,,0, 早,49,0
258,第三期下,6723481453914998929,,0,孙千孙千加油加油,46,7
259,第三期下,6723507095690477515,,0,曹骏加油💪,45,3
260,第三期下,6723536941872554685,,0, 我也喜欢郭敬明！,46,3
261,第三期下,6723542847367345317,,0,有啥爱的爱的，节目过后明星流量还不是现实……哎,47,0
262,第三期下,6723545938021302524,,0, 一次看两集太爽了,46,3
263,第三期下,6723308479181949330,小团。,0, 这时长！！爱了爱了,46,0
264,第三期下,6723592724509344508,,0,曹骏祝你以后越走越远,49,3
265,第三期下,6723594787662316007,,0, 好喜欢郭敬明,47,0
266,第三期下,6723604253332668239,张破破,4,曹骏老实人,49,1
267,第三期下,6723615255052098181,Winnie,0, 哈哈哈哈哈,46,0
268,第三期下,6723619592645148626,は傷を伈して,0,来看薇导,45,0
269,第三期下,6723640591381626854,善若,3,曹骏加油！！！,47,0
270,第三期下,6723263370277361602,,0,曹俊就像默默努力奋斗的,48,0
271,第三期下,6723830472931527341,,0, 曹骏演技最好,46,0
272,第三期下,6723259446938020201,,0,太好看了,48,0
273,第三期下,6723241535644139027,幕府扛,0,大家给曹俊发一下电吧。🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,47,0
274,第三期下,6723234789105792367,,0, 李诚儒都不敢说实话了,45,1
275,第三期下,6723215511879448638,涉川,0,抢沙发，抢沙发,45,0
276,第三期下,6723975150283800178,,0,。,45,0
277,第三期下,6723981528129876561,七🐷,0,居然有下集，棒,47,0
278,第三期下,6724226114925038882,菁,0, 曹俊不错啊,49,0
279,第三期下,6724734780438678074,,0, 大家可以去看鬓边绝世好剧,48,0
280,第三期下,6728129483740740111,,0,看到两点半竟然还有下集😅纠结啊……,48,0
281,第三期下,6730004222152478887,,0, 啊，我的沉香啊，希望你越来越好。,49,0
282,第三期下,6723203147322900264,,3,太喜欢郭敬明啦,30,21
283,第三期下,6723199997815484545,,4,第三,33,1
284,第三期下,6723204630983148466,刘岩,2,111,32,0
285,第三期下,6723213050050183248,,1,为张副官而来 加油,31,18
286,第三期下,6723233786588801340,沧海一粟,0,郭敬明好可爱,32,14
287,第三期下,6723241145611252803,,0, 这更新给个赞👍,31,14
288,第三期下,6723244517367419724,,0, 那对相爱相杀的CP名字起好了，就叫诚郭吧,32,8
289,第三期下,6723297774272707087,,0,孙千孙千！！！,31,4
290,第三期下,6723335689975922066,,0,尔冬升很暖，给曹俊微信，哈哈,31,4
291,第三期下,6723369519302588255,小希,0, 看的太过瘾了这是时长太可了,30,15
